date,pathogen,group,amount
2023-01-08,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2023-01-15,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2023-01-22,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2023-01-29,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2023-02-05,Pneumocystis jiroveci,Pneumocystis jiroveci,5
2023-02-12,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2023-02-19,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2023-02-26,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-03-05,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2023-03-12,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2023-03-19,Pneumocystis jiroveci,Pneumocystis jiroveci,18
2023-03-26,Pneumocystis jiroveci,Pneumocystis jiroveci,20
2023-04-02,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2023-04-09,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2023-04-16,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-04-23,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2023-04-30,Pneumocystis jiroveci,Pneumocystis jiroveci,18
2023-05-07,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2023-05-14,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-05-21,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2023-05-28,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-06-04,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-06-11,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-06-18,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2023-06-25,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2023-07-02,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2023-07-09,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-07-16,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2023-07-23,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2023-07-30,Pneumocystis jiroveci,Pneumocystis jiroveci,3
2023-08-06,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2023-08-13,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2023-08-20,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2023-08-27,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2023-09-03,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2023-09-10,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2023-09-17,Pneumocystis jiroveci,Pneumocystis jiroveci,5
2023-09-24,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2023-10-01,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2023-10-08,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-10-15,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2023-10-22,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2023-10-29,Pneumocystis jiroveci,Pneumocystis jiroveci,4
2023-11-05,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2023-11-12,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2023-11-19,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2023-11-26,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2023-12-03,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2023-12-10,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2023-12-17,Pneumocystis jiroveci,Pneumocystis jiroveci,20
2023-12-24,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2023-12-31,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2024-01-07,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2024-01-14,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-01-21,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-01-28,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2024-02-04,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2024-02-11,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2024-02-18,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2024-02-25,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2024-03-03,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-03-10,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-03-17,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2024-03-24,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2024-03-31,Pneumocystis jiroveci,Pneumocystis jiroveci,2
2024-04-07,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2024-04-14,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-04-21,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-04-28,Pneumocystis jiroveci,Pneumocystis jiroveci,3
2024-05-05,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2024-05-12,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-05-19,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-05-26,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2024-06-02,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2024-06-09,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-06-16,Pneumocystis jiroveci,Pneumocystis jiroveci,3
2024-06-23,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2024-06-30,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-07-07,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-07-14,Pneumocystis jiroveci,Pneumocystis jiroveci,5
2024-07-21,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-07-28,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2024-08-04,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-08-11,Pneumocystis jiroveci,Pneumocystis jiroveci,5
2024-08-18,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-08-25,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-09-01,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-09-08,Pneumocystis jiroveci,Pneumocystis jiroveci,3
2024-09-15,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-09-22,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-09-29,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-10-06,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-10-13,Pneumocystis jiroveci,Pneumocystis jiroveci,3
2024-10-20,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2024-10-27,Pneumocystis jiroveci,Pneumocystis jiroveci,2
2024-11-03,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-11-10,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2024-11-17,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-11-24,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2024-12-01,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2024-12-08,Pneumocystis jiroveci,Pneumocystis jiroveci,4
2024-12-15,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2024-12-22,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2024-12-29,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2025-01-05,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2025-01-12,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2025-01-19,Pneumocystis jiroveci,Pneumocystis jiroveci,19
2025-01-26,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-02-02,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2025-02-09,Pneumocystis jiroveci,Pneumocystis jiroveci,16
2025-02-16,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2025-02-23,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2025-03-02,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2025-03-09,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2025-03-16,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2025-03-23,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2025-03-30,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2025-04-06,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2025-04-13,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2025-04-20,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2025-04-27,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2025-05-04,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-05-11,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-05-18,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-05-25,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2025-06-01,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2025-06-08,Pneumocystis jiroveci,Pneumocystis jiroveci,17
2025-06-15,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2025-06-22,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2025-06-29,Pneumocystis jiroveci,Pneumocystis jiroveci,8
2025-07-06,Pneumocystis jiroveci,Pneumocystis jiroveci,15
2025-07-13,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2025-07-20,Pneumocystis jiroveci,Pneumocystis jiroveci,9
2025-07-27,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2025-08-03,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-08-10,Pneumocystis jiroveci,Pneumocystis jiroveci,14
2025-08-17,Pneumocystis jiroveci,Pneumocystis jiroveci,11
2025-08-24,Pneumocystis jiroveci,Pneumocystis jiroveci,7
2025-08-31,Pneumocystis jiroveci,Pneumocystis jiroveci,18
2025-09-07,Pneumocystis jiroveci,Pneumocystis jiroveci,10
2025-09-14,Pneumocystis jiroveci,Pneumocystis jiroveci,12
2025-09-21,Pneumocystis jiroveci,Pneumocystis jiroveci,13
2025-09-28,Pneumocystis jiroveci,Pneumocystis jiroveci,6
2022-10-02,Chlamydophila psittaci,Chlamydophila,0
2022-10-09,Chlamydophila psittaci,Chlamydophila,0
2022-10-16,Chlamydophila psittaci,Chlamydophila,0
2022-10-23,Chlamydophila psittaci,Chlamydophila,1
2022-10-30,Chlamydophila psittaci,Chlamydophila,0
2022-11-06,Chlamydophila psittaci,Chlamydophila,0
2022-11-13,Chlamydophila psittaci,Chlamydophila,0
2022-11-20,Chlamydophila psittaci,Chlamydophila,0
2022-11-27,Chlamydophila psittaci,Chlamydophila,0
2022-12-04,Chlamydophila psittaci,Chlamydophila,0
2022-12-11,Chlamydophila psittaci,Chlamydophila,0
2022-12-18,Chlamydophila psittaci,Chlamydophila,0
2022-12-25,Chlamydophila psittaci,Chlamydophila,1
2023-01-01,Chlamydophila psittaci,Chlamydophila,0
2023-01-08,Chlamydophila psittaci,Chlamydophila,0
2023-01-15,Chlamydophila psittaci,Chlamydophila,0
2023-01-22,Chlamydophila psittaci,Chlamydophila,0
2023-01-29,Chlamydophila psittaci,Chlamydophila,0
2023-02-05,Chlamydophila psittaci,Chlamydophila,0
2023-02-12,Chlamydophila psittaci,Chlamydophila,0
2023-02-19,Chlamydophila psittaci,Chlamydophila,0
2023-02-26,Chlamydophila psittaci,Chlamydophila,0
2023-03-05,Chlamydophila psittaci,Chlamydophila,1
2023-03-12,Chlamydophila psittaci,Chlamydophila,1
2023-03-19,Chlamydophila psittaci,Chlamydophila,0
2023-03-26,Chlamydophila psittaci,Chlamydophila,0
2023-04-02,Chlamydophila psittaci,Chlamydophila,0
2023-04-09,Chlamydophila psittaci,Chlamydophila,1
2023-04-16,Chlamydophila psittaci,Chlamydophila,0
2023-04-23,Chlamydophila psittaci,Chlamydophila,0
2023-04-30,Chlamydophila psittaci,Chlamydophila,0
2023-05-07,Chlamydophila psittaci,Chlamydophila,0
2023-05-14,Chlamydophila psittaci,Chlamydophila,0
2023-05-21,Chlamydophila psittaci,Chlamydophila,0
2023-05-28,Chlamydophila psittaci,Chlamydophila,0
2023-06-04,Chlamydophila psittaci,Chlamydophila,0
2023-06-11,Chlamydophila psittaci,Chlamydophila,1
2023-06-18,Chlamydophila psittaci,Chlamydophila,0
2023-06-25,Chlamydophila psittaci,Chlamydophila,1
2023-07-02,Chlamydophila psittaci,Chlamydophila,0
2023-07-09,Chlamydophila psittaci,Chlamydophila,0
2023-07-16,Chlamydophila psittaci,Chlamydophila,0
2023-07-23,Chlamydophila psittaci,Chlamydophila,0
2023-07-30,Chlamydophila psittaci,Chlamydophila,0
2023-08-06,Chlamydophila psittaci,Chlamydophila,0
2023-08-13,Chlamydophila psittaci,Chlamydophila,0
2023-08-20,Chlamydophila psittaci,Chlamydophila,1
2023-08-27,Chlamydophila psittaci,Chlamydophila,0
2023-09-03,Chlamydophila psittaci,Chlamydophila,0
2023-09-10,Chlamydophila psittaci,Chlamydophila,0
2023-09-17,Chlamydophila psittaci,Chlamydophila,0
2023-09-24,Chlamydophila psittaci,Chlamydophila,1
2023-10-01,Chlamydophila psittaci,Chlamydophila,0
2023-10-08,Chlamydophila psittaci,Chlamydophila,0
2023-10-15,Chlamydophila psittaci,Chlamydophila,1
2023-10-22,Chlamydophila psittaci,Chlamydophila,0
2023-10-29,Chlamydophila psittaci,Chlamydophila,0
2023-11-05,Chlamydophila psittaci,Chlamydophila,0
2023-11-12,Chlamydophila psittaci,Chlamydophila,0
2023-11-19,Chlamydophila psittaci,Chlamydophila,0
2023-11-26,Chlamydophila psittaci,Chlamydophila,0
2023-12-03,Chlamydophila psittaci,Chlamydophila,0
2023-12-10,Chlamydophila psittaci,Chlamydophila,0
2023-12-17,Chlamydophila psittaci,Chlamydophila,1
2023-12-24,Chlamydophila psittaci,Chlamydophila,0
2023-12-31,Chlamydophila psittaci,Chlamydophila,0
2024-01-07,Chlamydophila psittaci,Chlamydophila,1
2024-01-14,Chlamydophila psittaci,Chlamydophila,0
2024-01-21,Chlamydophila psittaci,Chlamydophila,0
2024-01-28,Chlamydophila psittaci,Chlamydophila,0
2024-02-04,Chlamydophila psittaci,Chlamydophila,1
2024-02-11,Chlamydophila psittaci,Chlamydophila,0
2024-02-18,Chlamydophila psittaci,Chlamydophila,0
2024-02-25,Chlamydophila psittaci,Chlamydophila,0
2024-03-03,Chlamydophila psittaci,Chlamydophila,0
2024-03-10,Chlamydophila psittaci,Chlamydophila,1
2024-03-17,Chlamydophila psittaci,Chlamydophila,1
2024-03-24,Chlamydophila psittaci,Chlamydophila,0
2024-03-31,Chlamydophila psittaci,Chlamydophila,0
2024-04-07,Chlamydophila psittaci,Chlamydophila,0
2024-04-14,Chlamydophila psittaci,Chlamydophila,0
2024-04-21,Chlamydophila psittaci,Chlamydophila,0
2024-04-28,Chlamydophila psittaci,Chlamydophila,0
2024-05-05,Chlamydophila psittaci,Chlamydophila,0
2024-05-12,Chlamydophila psittaci,Chlamydophila,0
2024-05-19,Chlamydophila psittaci,Chlamydophila,0
2024-05-26,Chlamydophila psittaci,Chlamydophila,0
2024-06-02,Chlamydophila psittaci,Chlamydophila,0
2024-06-09,Chlamydophila psittaci,Chlamydophila,0
2024-06-16,Chlamydophila psittaci,Chlamydophila,0
2024-06-23,Chlamydophila psittaci,Chlamydophila,0
2024-06-30,Chlamydophila psittaci,Chlamydophila,1
2024-07-07,Chlamydophila psittaci,Chlamydophila,0
2024-07-14,Chlamydophila psittaci,Chlamydophila,0
2024-07-21,Chlamydophila psittaci,Chlamydophila,0
2024-07-28,Chlamydophila psittaci,Chlamydophila,1
2024-08-04,Chlamydophila psittaci,Chlamydophila,0
2024-08-11,Chlamydophila psittaci,Chlamydophila,0
2024-08-18,Chlamydophila psittaci,Chlamydophila,0
2024-08-25,Chlamydophila psittaci,Chlamydophila,0
2024-09-01,Chlamydophila psittaci,Chlamydophila,0
2024-09-08,Chlamydophila psittaci,Chlamydophila,0
2024-09-15,Chlamydophila psittaci,Chlamydophila,0
2024-09-22,Chlamydophila psittaci,Chlamydophila,0
2024-09-29,Chlamydophila psittaci,Chlamydophila,0
2024-10-06,Chlamydophila psittaci,Chlamydophila,0
2024-10-13,Chlamydophila psittaci,Chlamydophila,0
2024-10-20,Chlamydophila psittaci,Chlamydophila,0
2024-10-27,Chlamydophila psittaci,Chlamydophila,0
2024-11-03,Chlamydophila psittaci,Chlamydophila,0
2024-11-10,Chlamydophila psittaci,Chlamydophila,0
2024-11-17,Chlamydophila psittaci,Chlamydophila,0
2024-11-24,Chlamydophila psittaci,Chlamydophila,1
2024-12-01,Chlamydophila psittaci,Chlamydophila,0
2024-12-08,Chlamydophila psittaci,Chlamydophila,0
2024-12-15,Chlamydophila psittaci,Chlamydophila,0
2024-12-22,Chlamydophila psittaci,Chlamydophila,0
2024-12-29,Chlamydophila psittaci,Chlamydophila,0
2025-01-05,Chlamydophila psittaci,Chlamydophila,0
2025-01-12,Chlamydophila psittaci,Chlamydophila,0
2025-01-19,Chlamydophila psittaci,Chlamydophila,0
2025-01-26,Chlamydophila psittaci,Chlamydophila,0
2025-02-02,Chlamydophila psittaci,Chlamydophila,0
2025-02-09,Chlamydophila psittaci,Chlamydophila,0
2025-02-16,Chlamydophila psittaci,Chlamydophila,0
2025-02-23,Chlamydophila psittaci,Chlamydophila,0
2025-03-02,Chlamydophila psittaci,Chlamydophila,0
2025-03-09,Chlamydophila psittaci,Chlamydophila,0
2025-03-16,Chlamydophila psittaci,Chlamydophila,0
2025-03-23,Chlamydophila psittaci,Chlamydophila,0
2025-03-30,Chlamydophila psittaci,Chlamydophila,0
2025-04-06,Chlamydophila psittaci,Chlamydophila,0
2025-04-13,Chlamydophila psittaci,Chlamydophila,0
2025-04-20,Chlamydophila psittaci,Chlamydophila,0
2025-04-27,Chlamydophila psittaci,Chlamydophila,0
2025-05-04,Chlamydophila psittaci,Chlamydophila,0
2025-05-11,Chlamydophila psittaci,Chlamydophila,0
2025-05-18,Chlamydophila psittaci,Chlamydophila,0
2025-05-25,Chlamydophila psittaci,Chlamydophila,0
2025-06-01,Chlamydophila psittaci,Chlamydophila,0
2025-06-08,Chlamydophila psittaci,Chlamydophila,1
2025-06-15,Chlamydophila psittaci,Chlamydophila,0
2025-06-22,Chlamydophila psittaci,Chlamydophila,0
2025-06-29,Chlamydophila psittaci,Chlamydophila,0
2025-07-06,Chlamydophila psittaci,Chlamydophila,1
2025-07-13,Chlamydophila psittaci,Chlamydophila,0
2025-07-20,Chlamydophila psittaci,Chlamydophila,0
2025-07-27,Chlamydophila psittaci,Chlamydophila,0
2025-08-03,Chlamydophila psittaci,Chlamydophila,0
2025-08-10,Chlamydophila psittaci,Chlamydophila,0
2025-08-17,Chlamydophila psittaci,Chlamydophila,0
2025-08-24,Chlamydophila psittaci,Chlamydophila,0
2025-08-31,Chlamydophila psittaci,Chlamydophila,0
2025-09-07,Chlamydophila psittaci,Chlamydophila,0
2025-09-14,Chlamydophila psittaci,Chlamydophila,0
2025-09-21,Chlamydophila psittaci,Chlamydophila,0
2025-09-28,Chlamydophila psittaci,Chlamydophila,2
2022-10-02,Chlamydophila pneumoniae,Chlamydophila,0
2022-10-09,Chlamydophila pneumoniae,Chlamydophila,0
2022-10-16,Chlamydophila pneumoniae,Chlamydophila,0
2022-10-23,Chlamydophila pneumoniae,Chlamydophila,1
2022-10-30,Chlamydophila pneumoniae,Chlamydophila,0
2022-11-06,Chlamydophila pneumoniae,Chlamydophila,0
2022-11-13,Chlamydophila pneumoniae,Chlamydophila,0
2022-11-20,Chlamydophila pneumoniae,Chlamydophila,0
2022-11-27,Chlamydophila pneumoniae,Chlamydophila,0
2022-12-04,Chlamydophila pneumoniae,Chlamydophila,0
2022-12-11,Chlamydophila pneumoniae,Chlamydophila,0
2022-12-18,Chlamydophila pneumoniae,Chlamydophila,0
2022-12-25,Chlamydophila pneumoniae,Chlamydophila,0
2023-01-01,Chlamydophila pneumoniae,Chlamydophila,0
2023-01-08,Chlamydophila pneumoniae,Chlamydophila,0
2023-01-15,Chlamydophila pneumoniae,Chlamydophila,0
2023-01-22,Chlamydophila pneumoniae,Chlamydophila,0
2023-01-29,Chlamydophila pneumoniae,Chlamydophila,0
2023-02-05,Chlamydophila pneumoniae,Chlamydophila,0
2023-02-12,Chlamydophila pneumoniae,Chlamydophila,0
2023-02-19,Chlamydophila pneumoniae,Chlamydophila,0
2023-02-26,Chlamydophila pneumoniae,Chlamydophila,1
2023-03-05,Chlamydophila pneumoniae,Chlamydophila,0
2023-03-12,Chlamydophila pneumoniae,Chlamydophila,2
2023-03-19,Chlamydophila pneumoniae,Chlamydophila,0
2023-03-26,Chlamydophila pneumoniae,Chlamydophila,1
2023-04-02,Chlamydophila pneumoniae,Chlamydophila,0
2023-04-09,Chlamydophila pneumoniae,Chlamydophila,0
2023-04-16,Chlamydophila pneumoniae,Chlamydophila,0
2023-04-23,Chlamydophila pneumoniae,Chlamydophila,1
2023-04-30,Chlamydophila pneumoniae,Chlamydophila,0
2023-05-07,Chlamydophila pneumoniae,Chlamydophila,0
2023-05-14,Chlamydophila pneumoniae,Chlamydophila,0
2023-05-21,Chlamydophila pneumoniae,Chlamydophila,1
2023-05-28,Chlamydophila pneumoniae,Chlamydophila,0
2023-06-04,Chlamydophila pneumoniae,Chlamydophila,1
2023-06-11,Chlamydophila pneumoniae,Chlamydophila,0
2023-06-18,Chlamydophila pneumoniae,Chlamydophila,0
2023-06-25,Chlamydophila pneumoniae,Chlamydophila,0
2023-07-02,Chlamydophila pneumoniae,Chlamydophila,0
2023-07-09,Chlamydophila pneumoniae,Chlamydophila,0
2023-07-16,Chlamydophila pneumoniae,Chlamydophila,0
2023-07-23,Chlamydophila pneumoniae,Chlamydophila,0
2023-07-30,Chlamydophila pneumoniae,Chlamydophila,1
2023-08-06,Chlamydophila pneumoniae,Chlamydophila,0
2023-08-13,Chlamydophila pneumoniae,Chlamydophila,0
2023-08-20,Chlamydophila pneumoniae,Chlamydophila,0
2023-08-27,Chlamydophila pneumoniae,Chlamydophila,0
2023-09-03,Chlamydophila pneumoniae,Chlamydophila,1
2023-09-10,Chlamydophila pneumoniae,Chlamydophila,0
2023-09-17,Chlamydophila pneumoniae,Chlamydophila,1
2023-09-24,Chlamydophila pneumoniae,Chlamydophila,0
2023-10-01,Chlamydophila pneumoniae,Chlamydophila,0
2023-10-08,Chlamydophila pneumoniae,Chlamydophila,0
2023-10-15,Chlamydophila pneumoniae,Chlamydophila,0
2023-10-22,Chlamydophila pneumoniae,Chlamydophila,0
2023-10-29,Chlamydophila pneumoniae,Chlamydophila,0
2023-11-05,Chlamydophila pneumoniae,Chlamydophila,0
2023-11-12,Chlamydophila pneumoniae,Chlamydophila,1
2023-11-19,Chlamydophila pneumoniae,Chlamydophila,1
2023-11-26,Chlamydophila pneumoniae,Chlamydophila,1
2023-12-03,Chlamydophila pneumoniae,Chlamydophila,0
2023-12-10,Chlamydophila pneumoniae,Chlamydophila,0
2023-12-17,Chlamydophila pneumoniae,Chlamydophila,2
2023-12-24,Chlamydophila pneumoniae,Chlamydophila,0
2023-12-31,Chlamydophila pneumoniae,Chlamydophila,0
2024-01-07,Chlamydophila pneumoniae,Chlamydophila,2
2024-01-14,Chlamydophila pneumoniae,Chlamydophila,1
2024-01-21,Chlamydophila pneumoniae,Chlamydophila,0
2024-01-28,Chlamydophila pneumoniae,Chlamydophila,0
2024-02-04,Chlamydophila pneumoniae,Chlamydophila,0
2024-02-11,Chlamydophila pneumoniae,Chlamydophila,1
2024-02-18,Chlamydophila pneumoniae,Chlamydophila,0
2024-02-25,Chlamydophila pneumoniae,Chlamydophila,2
2024-03-03,Chlamydophila pneumoniae,Chlamydophila,0
2024-03-10,Chlamydophila pneumoniae,Chlamydophila,1
2024-03-17,Chlamydophila pneumoniae,Chlamydophila,0
2024-03-24,Chlamydophila pneumoniae,Chlamydophila,0
